     Angle,       PSD,
   44.4419,        33,
    44.452,        26,
   44.4621,        36,
   44.4722,        38,
   44.4823,        26,
   44.4924,        32,
   44.5026,        33,
   44.5127,        30,
   44.5228,        37,
   44.5329,        33,
    44.543,        36,
   44.5532,        30,
   44.5633,        27,
   44.5734,        42,
   44.5835,        33,
   44.5936,        38,
   44.6038,        40,
   44.6139,        31,
    44.624,        34,
   44.6341,        37,
   44.6442,        25,
   44.6543,        28,
   44.6645,        37,
   44.6746,        35,
   44.6847,        24,
   44.6948,        29,
   44.7049,        25,
   44.7151,        36,
   44.7252,        29,
   44.7353,        34,
   44.7454,        35,
   44.7555,        31,
   44.7656,        25,
   44.7758,        29,
   44.7859,        37,
    44.796,        53,
   44.8061,        56,
   44.8162,        38,
   44.8264,        61,
   44.8365,        48,
   44.8466,        52,
   44.8567,        54,
   44.8668,        68,
    44.877,        67,
   44.8871,        59,
   44.8972,        46,
   44.9073,        50,
   44.9174,        51,
   44.9275,        51,
   44.9377,        57,
   44.9478,        55,
   44.9579,        46,
    44.968,        35,
   44.9781,        49,
   44.9883,        56,
   44.9984,        43,
   45.0085,        44,
   45.0186,        37,
   45.0287,        43,
   45.0389,        35,
    45.049,        44,
   45.0591,        37,
   45.0692,        38,
   45.0793,        41,
   45.0894,        39,
   45.0996,        37,
   45.1097,        30,
   45.1198,        25,
   45.1299,        37,
     45.14,        43,
   45.1502,        33,
   45.1603,        27,
   45.1704,        35,
   45.1805,        40,
   45.1906,        30,
   45.2007,        37,
   45.2109,        32,
    45.221,        39,
   45.2311,        48,
   45.2412,        41,
   45.2513,        46,
   45.2615,        33,
   45.2716,        29,
   45.2817,        29,
   45.2918,        32,
   45.3019,        47,
   45.3121,        36,
   45.3222,        45,
   45.3323,        24,
   45.3424,        21,
   45.3525,        41,
   45.3626,        25,
   45.3728,        26,
   45.3829,        27,
    45.393,        29,
   45.4031,        34,
   45.4132,        31,
   45.4234,        29,
   45.4335,        33,
   45.4436,        35,
   45.4537,        29,
   45.4638,        31,
   45.4739,        37,
   45.4841,        35,
   45.4942,        48,
   45.5043,        28,
   45.5144,        32,
   45.5245,        35,
   45.5347,        26,
   45.5448,        32,
   45.5549,        32,
    45.565,        25,
   45.5751,        34,
   45.5853,        48,
   45.5954,        38,
   45.6055,        33,
   45.6156,        30,
   45.6257,        31,
   45.6358,        28,
    45.646,        34,
   45.6561,        29,
   45.6662,        42,
   45.6763,        42,
   45.6864,        25,
   45.6966,        30,
   45.7067,        39,
   45.7168,        41,
   45.7269,        41,
    45.737,        40,
   45.7472,        45,
   45.7573,        35,
   45.7674,        47,
   45.7775,        57,
   45.7876,        40,
   45.7977,        44,
   45.8079,        33,
    45.818,        33,
   45.8281,        52,
   45.8382,        46,
   45.8483,        52,
   45.8585,        45,
   45.8686,        54,
   45.8787,        43,
   45.8888,        63,
   45.8989,        59,
    45.909,        63,
   45.9192,        80,
   45.9293,        72,
   45.9394,        78,
   45.9495,        78,
   45.9596,        95,
   45.9698,        90,
   45.9799,        93,
     45.99,       107,
   46.0001,        96,
   46.0102,        98,
   46.0204,       103,
   46.0305,       120,
   46.0406,        90,
   46.0507,        95,
   46.0608,        84,
   46.0709,       105,
   46.0811,       108,
   46.0912,        94,
   46.1013,        99,
   46.1114,       107,
   46.1215,       109,
   46.1317,        81,
   46.1418,        96,
   46.1519,        62,
    46.162,        76,
   46.1721,        83,
   46.1822,        75,
   46.1924,        68,
   46.2025,        69,
   46.2126,        76,
   46.2227,        88,
   46.2328,        62,
    46.243,        65,
   46.2531,        54,
   46.2632,        71,
   46.2733,        66,
   46.2834,        75,
   46.2936,        79,
   46.3037,        69,
   46.3138,        88,
   46.3239,        79,
    46.334,        83,
   46.3441,        98,
   46.3543,       101,
   46.3644,       101,
   46.3745,       111,
   46.3846,       136,
   46.3947,       172,
   46.4049,       183,
    46.415,       201,
   46.4251,       210,
   46.4352,       236,
   46.4453,       255,
   46.4555,       225,
   46.4656,       253,
   46.4757,       253,
   46.4858,       209,
   46.4959,       214,
    46.506,       193,
   46.5162,       162,
   46.5263,       182,
   46.5364,       154,
   46.5465,       135,
   46.5566,       163,
   46.5668,       151,
   46.5769,       155,
    46.587,       132,
   46.5971,       140,
   46.6072,       143,
   46.6173,       149,
   46.6275,       108,
   46.6376,        98,
   46.6477,        86,
   46.6578,        66,
   46.6679,        60,
   46.6781,        59,
   46.6882,        71,
   46.6983,        57,
   46.7084,        49,
   46.7185,        57,
   46.7287,        54,
   46.7388,        44,
   46.7489,        60,
    46.759,        37,
   46.7691,        44,
   46.7792,        42,
   46.7894,        46,
   46.7995,        35,
   46.8096,        51,
   46.8197,        47,
   46.8298,        24,
     46.84,        46,
   46.8501,        37,
   46.8602,        34,
   46.8703,        29,
   46.8804,        46,
   46.8905,        43,
   46.9007,        27,
   46.9108,        32,
   46.9209,        44,
    46.931,        28,
   46.9411,        22,
   46.9513,        38,
   46.9614,        22,
   46.9715,        28,
   46.9816,        41,
   46.9917,        38,
   47.0019,        32,
    47.012,        45,
   47.0221,        32,
   47.0322,        33,
   47.0423,        50,
   47.0524,        49,
   47.0626,        36,
   47.0727,        46,
   47.0828,        50,
   47.0929,        32,
    47.103,        54,
   47.1132,        50,
   47.1233,        47,
   47.1334,        36,
   47.1435,        50,
   47.1536,        39,
   47.1638,        42,
   47.1739,        39,
    47.184,        44,
   47.1941,        31,
   47.2042,        35,
   47.2143,        27,
   47.2245,        31,
   47.2346,        30,
   47.2447,        49,
   47.2548,        31,
   47.2649,        27,
   47.2751,        44,
   47.2852,        32,
   47.2953,        31,
   47.3054,        39,
   47.3155,        28,
   47.3256,        21,
   47.3358,        34,
   47.3459,        26,
    47.356,        31,
   47.3661,        32,
   47.3762,        37,
   47.3864,        27,
   47.3965,        34,
   47.4066,        36,
   47.4167,        37,
   47.4268,        25,
    47.437,        34,
   47.4471,        29,
   47.4572,        33,
   47.4673,        32,
   47.4774,        24,
   47.4875,        33,
   47.4977,        29,
   47.5078,        27,
   47.5179,        32,
    47.528,        19,
   47.5381,        28,
   47.5483,        31,
   47.5584,        30,
   47.5685,        33,
   47.5786,        30,
   47.5887,        32,
   47.5989,        21,
    47.609,        33,
   47.6191,        27,
   47.6292,        33,
   47.6393,        28,
   47.6494,        28,
   47.6596,        32,
   47.6697,        20,
   47.6798,        32,
   47.6899,        18,
      47.7,        22,
   47.7102,        39,
   47.7203,        26,
   47.7304,        24,
   47.7405,        25,
   47.7506,        29,
   47.7607,        30,
   47.7709,        23,
    47.781,        33,
   47.7911,        34,
   47.8012,        30,
   47.8113,        32,
   47.8215,        31,
   47.8316,        25,
   47.8417,        26,
   47.8518,        26,
   47.8619,        33,
   47.8721,        41,
   47.8822,        30,
   47.8923,        27,
   47.9024,        30,
   47.9125,        25,
   47.9226,        19,
   47.9328,        25,
   47.9429,        26,
    47.953,        40,
   47.9631,        33,
   47.9732,        29,
   47.9834,        31,
   47.9935,        33,
   48.0036,        31,
   48.0137,        20,
   48.0238,        28,
   48.0339,        19,
   48.0441,        30,
   48.0542,        35,
   48.0643,        24,
   48.0744,        25,
   48.0845,        28,
   48.0947,        27,
   48.1048,        31,
   48.1149,        29,
    48.125,        28,
   48.1351,        21,
   48.1453,        21,
   48.1554,        33,
   48.1655,        25,
   48.1756,        36,
   48.1857,        40,
   48.1958,        31,
    48.206,        32,
   48.2161,        29,
   48.2262,        30,
   48.2363,        27,
   48.2464,        28,
   48.2566,        35,
   48.2667,        20,
   48.2768,        27,
   48.2869,        21,
    48.297,        24,
   48.3072,        32,
   48.3173,        35,
   48.3274,        25,
   48.3375,        33,
   48.3476,        30,
   48.3577,        29,
   48.3679,        29,
    48.378,        35,
   48.3881,        27,
   48.3982,        34,
   48.4083,        27,
   48.4185,        21,
   48.4286,        29,
   48.4387,        24,
   48.4488,        29,
   48.4589,        23,
    48.469,        35,
   48.4792,        33,
   48.4893,        20,
   48.4994,        29,
   48.5095,        26,
   48.5196,        33,
   48.5298,        25,
   48.5399,        35,
     48.55,        24,
   48.5601,        22,
   48.5702,        30,
   48.5804,        29,
   48.5905,        32,
   48.6006,        22,
   48.6107,        20,
   48.6208,        36,
   48.6309,        39,
   48.6411,        26,
   48.6512,        27,
   48.6613,        29,
   48.6714,        34,
   48.6815,        28,
   48.6917,        20,
   48.7018,        22,
   48.7119,        26,
    48.722,        25,
   48.7321,        29,
   48.7422,        29,
   48.7524,        31,
   48.7625,        30,
   48.7726,        29,
   48.7827,        36,
   48.7928,        27,
    48.803,        18,
   48.8131,        23,
   48.8232,        36,
   48.8333,        24,
   48.8434,        31,
   48.8536,        34,
   48.8637,        30,
   48.8738,        37,
   48.8839,        27,
    48.894,        26,
   48.9041,        25,
   48.9143,        24,
   48.9244,        32,
   48.9345,        24,
   48.9446,        24,
   48.9547,        23,
   48.9649,        32,
    48.975,        35,
   48.9851,        29,
   48.9952,        26,
   49.0053,        27,
   49.0155,        26,
   49.0256,        32,
   49.0357,        32,
   49.0458,        25,
   49.0559,        24,
    49.066,        34,
   49.0762,        35,
   49.0863,        35,
   49.0964,        24,
   49.1065,        42,
   49.1166,        29,
   49.1268,        29,
